ID,TARGET
420,0.22485707422127033
537,0.2842777450352071
410,-0.04577796605310816
425,0.30730897475857016
318,0.2588005476059153
87,0.13677427375577705
578,0.2394012196518822
863,0.19588222470361988
20,0.14537145892217473
602,0.2733995060931236
803,0.07842622075903488
151,-0.054816020560717854
706,0.22070357523270662
763,-0.06426839748449636
41,0.32332761499671037
484,0.2282838364493611
554,0.2657794183426395
203,-0.14307117788179255
56,0.14460680412864754
145,-0.041038067991316846
461,0.06118653142810421
585,0.20371710463125964
604,0.13113613723240036
903,-0.11949654796199607
679,0.07048110468726398
692,0.06106802327835273
816,0.2500655625693444
887,0.285035067152962
697,-0.21829410821539982
143,0.14706123667873433
64,0.3319528736536208
590,0.44360953871876696
528,0.26010854993487587
454,-0.2911507990320805
685,0.29815327589969187
413,0.12571878736803477
67,0.1900135316624608
345,0.1975981428428461
375,0.25066473217455526
418,0.1348454161102793
874,-0.0303315878577686
596,0.3994856598262675
363,0.2695519349725526
60,0.24428815381282823
325,0.2845718894995682
104,0.055328087033499895
721,-0.19019484889087215
139,0.07728316329353677
897,0.329749873987094
577,0.17998479086570124
75,0.021175225238778808
78,0.2334896362676679
73,0.10986685905896136
491,-0.10785799944296504
213,-0.16879029516992458
539,-0.09801298417659046
218,-0.12093360884167029
625,0.20354960986557502
846,0.3105062555765241
810,0.1168533311043857
222,-0.19038868776357673
125,0.13329131741087225
665,0.5343888215884137
261,-0.09663428535644811
804,0.1514405469979229
828,-0.009766525801631898
898,0.19996018495834172
6,-0.07344544149115012
657,0.24126911952987168
770,0.32099871832248156
445,0.47932875304400535
870,0.04129089261891415
734,-0.029490123896750348
683,0.045003988028411934
196,0.1034004434501527
329,0.017088542353491
126,0.10584222771406283
381,-0.15254811419047945
399,0.03860610897777993
88,0.204053505397676
880,0.04240414038670601
194,-0.004109811382177142
102,0.13586180844380072
699,-0.18240406612785184
593,0.16043122738655116
564,0.1966353976225819
172,-0.061963675753992475
483,0.2849685779476958
723,-0.10292946123073798
726,0.11867348660717555
378,-0.08529459574963708
385,0.023574881647021262
270,0.17120811209364745
881,0.25784046086146295
30,0.2262707971800797
27,0.0942500923647902
700,0.34671901464410015
349,-0.06495096398188877
530,0.3683109946372586
1942,0.07001383002601931
1699,0.23630892136653955
2020,0.10278089041676663
1793,0.13132513428454495
2086,-0.00736876396224212
1744,0.21144889335371964
1755,-0.14667264075774675
1243,0.04559043578363395
1355,0.02862350671238051
1812,0.35082600324511126
2113,0.2810902174059377
1477,-0.14529394193760434
1939,-0.15158911781189424
1486,0.1225484555124912
2097,0.20918080428030666
1670,-0.33981045561323675
1561,0.14893848626168985
1289,0.06120720247780512
1986,0.2723390617413253
1545,-0.03157111422766526
1677,0.01252687484694795
1809,0.1117715708053949
1000,0.10456287994160562
1913,-0.2669537647965562
1565,-0.11361062056304502
1246,0.17761114059892347
1036,0.08824689576256563
2031,0.12590792484782895
1283,0.14135387508130454
1429,-0.2174499517510808
1410,-0.0527694679633334
1029,0.17270580039141115
1318,0.08720215186264446
2032,0.20140590598818814
1434,-0.16959326542282652
2044,-0.05842618238278818
1291,-0.027484431342377463
2011,-0.10531947062548733
1937,-0.23885450547202838
1320,0.006668430452343638
1901,0.24949361931853564
1881,0.4857291650072574
1661,0.430669096462849
1257,0.27466795841555414
1950,-0.0781497804779066
1412,0.054740786868996444
1818,0.22473984951196732
1707,-0.1565176560241213
1388,-0.11062333233514873
1541,0.23591223291841193
1700,0.17962417986820484
1129,0.03596902538204813
1342,0.05718257113290656
1276,0.19562849723167197
1206,0.04681461832791303
2090,-0.07899124443892483
967,-0.1736595860456708
1597,-0.20120777077163574
1591,0.20200507559339903
1615,-0.010053547603376317
2096,-0.00625551619445025
1294,0.1848299796865116
1915,-0.23106372270900807
968,0.0021095808080061895
1222,-0.12210509807230638
1579,0.2208922783913963
1841,0.15488995328441874
2132,-0.25643485271496225
1873,0.19260946294871542
2114,0.15130052837718547
973,0.11266494907392238
1899,-0.0036556685527442956
1634,0.08618575952912305
1916,0.2980593580629439
1729,0.05774639177699477
1304,0.15539384881651974
1780,0.14797574104142563
882,0.2621772269320095
932,-0.17591331578406408
1034,0.0743445513560049
2014,-0.08044162748307793
1026,0.25138347618062934
448,-0.17906293338443044
988,-0.01302887121387461
773,0.027788578302054973
2101,-0.15265507643594448
1367,-0.10347567714187411
649,0.24988226938123165
177,-0.12943218887615596
1062,0.18965264557677355
228,0.17044799028406254
1010,0.11169183545537756
1047,0.05921248785125362
24,0.1151145471172091
431,0.04925387961386127
326,0.2650162439735497
1002,0.022598784825068302
1874,0.17054334970901752
131,-0.02791031118548773
890,0.19952748408616505
1801,0.15505744805010335
501,0.0898758395511064
16,0.19626570742580873
1158,-0.05991583739399817
1653,0.24360867758074428
745,0.013014308844082362
428,-0.03755673346389132
495,0.04253861757926017
778,0.08981411106920537
524,0.16836694108125907
1460,-0.04954045321166431
341,0.14273704563115835
1489,-0.1997974470740562
334,0.2743929267450428
123,0.0806029482926528
1946,-0.46981897602660794
230,-0.027444953612823314
629,0.11699879145964723
1626,-0.09443762263426439
173,0.04328041832450029
893,0.09042809393887201
492,0.06457288843862759
384,0.25022094339471335
43,0.2222871006973055
121,-0.08604414308613212
591,0.4257428399300873
704,0.28930666070307065
249,0.10413968600489938
486,0.2263221322180005
339,0.06930726663507575
278,0.13720774082511883
463,-0.2699833784040948
440,0.4208771578195425
217,-0.18321683343331382
1349,-0.18413441726756694
191,0.061456379515473364
876,0.1580085164572958
223,-0.0982540517579362
793,0.12035000814215038
1820,0.08247648065124412
707,-0.01713034116535847
271,0.26989983692501535
743,0.1751176110185011
569,0.2523833775814227
1236,0.09671180234101848
758,0.264241948353723
558,0.09365855041367799
1154,0.17529630172659433
1311,0.14526032021932797
1932,-0.006712243216785041
2119,-0.1681562045431523
1107,0.12564478746311902
373,0.28564481578246925
1619,0.2131243303122467
983,0.22124456051438152
1082,0.15396676341885085
1058,0.18196649483210176
719,-0.1520684889692581
742,0.2146734132414953
782,0.1973463233831373
2079,0.1472225681224636
1,0.05103929739469276
188,0.04936638478172525
1966,0.024181396533265342
1038,0.12073916300708024
900,0.04681137236443661
855,0.21916265752321265
417,0.19857561650494032
962,0.057457404245462335
1687,-0.22107086995318656
1835,0.17327574665351164
1369,0.08300277206206502
1629,0.07705913078687851
2103,0.23637541057180575
1041,-0.04603895641696468
790,0.0755644791497643
1585,0.25104092675907713
335,0.22743430953318494
2040,0.20801060864773424
2023,0.052096440768206936
225,-0.04935958688961661
1361,-0.0896977245724731
1490,0.14690884614760072
2019,0.029766564177878624
1087,0.08948221100653564
1594,-0.13395425233079336
1074,0.07535473626799828
250,0.1694490327651465
1601,-0.025084774934134996
555,0.3162649576367689
383,0.29395385464985635
69,0.17338377508200736
1164,0.14897642981972709
2018,0.08534250721526623
812,0.26478766087158634
109,0.1593070589984977
1043,0.11687546729356457
1112,-0.06790587616219285
1181,-0.03039295065912251
1922,0.1720439186515504
1184,0.1629216074969386
687,0.3417051401889035
1280,0.2832932170724646
1683,0.1571829326735783
11,0.2914084384453399
1979,-0.11292805406565262
2127,-0.22023041506579963
740,0.2630942443115975
80,0.21585955476838542
142,0.11030101661817647
768,-0.14358076280628082
1539,0.19935687119746354
1210,-0.04227056678942798
1155,0.11083638250254835
174,-0.06095261692212259
738,0.19579868491401747
2026,0.06819367452322944
264,0.3165808121577563
180,-0.19179526304404468
883,0.28475652233755083
1908,0.012408366697196471
1359,0.09840158009757807
1268,0.07920711216566359
242,0.02491201570119883
1114,0.17904868619940767
792,0.15672370432020388
939,0.29451636035846274
354,0.29730032630033454
452,-0.2297215809069114
427,-0.04310353556738458
1151,0.06395740161560402
366,0.057515315298230354
35,0.3104945359331539
74,0.0691971928377694
698,0.02828662027170839
392,0.1445037244417596
1895,0.021821448106107727
155,0.10990291348872308
1720,0.08083047305390478
1806,0.39494988213761073
1272,0.09594714754749128
1753,0.23561808845405086
562,0.31556959828784814
414,0.0944759819080993
1636,0.1761974176401141
280,0.3545924297972868
157,0.1514263656731227
434,-0.0416825938289182
872,0.1621548815030923
1808,0.2328948596255691
814,0.28470521220052625
1833,0.17612537051340418
2062,0.2618465989953679
29,0.2822929442813442
1724,-0.00904612211496314
447,-0.15319374021193768
622,0.15508933868892946
374,0.34921928506345556
688,0.30213814549613016
669,0.12722860411435422
1303,0.0881146171746208
1919,0.31168478461021953
397,0.008991922092004695
2007,0.14095633617684047
920,0.0037003078125386335
1395,-0.2974311036163363
1247,0.11993163653315633
1603,0.23673284286798774
1814,0.23074410140783713
358,0.25504972753319555
514,0.27215049015494397
2000,0.11691609649182477
120,-0.01909766368930274
1991,0.1407787545370075
1438,-0.23904834434473296
573,0.32503551759014454
1967,0.02224150000174889
559,0.06977857170798579
416,0.12855120956917215
614,0.33514169624267953
253,0.2708849987669544
544,0.19729140897384395
1794,0.19074156307072596
48,0.11925293139042414
821,0.28449084469849795
1770,0.2171197617614833
904,0.04747666189417504
140,-0.02147753871449004
589,0.3209627602946197
1534,0.21014089102475905
1471,0.11895674638141684
672,0.22266144224137935
567,0.19149910363803777
931,0.7742678947848257
82,0.19111026774242593
1450,-0.2765620186866412
769,0.30570926771549056
7,-0.11631538421005452
1515,0.2245469246670531
152,-0.029588063357176175
441,0.30368347095058945
1419,-0.19173083446294883
211,-0.30411059904154947
1726,0.06368454704007048
475,-0.06800742271355506
608,0.1634113584202537
190,0.05187884321800729
1341,0.08463166082971597
776,0.20649617864567082
1500,0.23129456461846143
307,0.11805991474954121
1340,0.219193155543905
22,-0.014298528499122942
411,-0.1510847961034276
668,0.018619567815125943
426,0.24610847458099064
525,-0.4302222786291585
702,0.3769131798201345
305,0.08495355982981102
450,0.17317980158044416
817,0.31459479978032323
879,-0.1383874233125665
673,-0.029260432655154933
1641,0.2586493181774139
712,0.39876482712424843
1060,0.12571731789193352
